Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_7,MA_30,MA_90,Return_1d,Return_7d,Return_30d,Volatility_7d,Volatility_30d,Volume_MA7,Volume_Ratio,RSI_14,Price_above_MA30,Price_above_MA90,MA_cross,market_cap,pe_ratio,revenue,profit_margins,debt_to_equity,operating_margins,earnings_growth,revenue_growth,current_ratio,return_on_equity,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,high_debt,strong_roe,healthy_current_ratio,financial_health_score,ticker
2023-12-20 05:00:00+00:00,194.69616113684165,195.46742966263125,192.6493377685547,192.6493377685547,52242800,0.0,0.0,194.37268720354356,189.1696975708008,179.4014892578125,-0.0107139051260753,0.0085413301325345,0.0729660460662313,0.0096101915026859,0.0092752505547151,66739985.71428572,0.7827811085194376,59.99179769132991,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-21 05:00:00+00:00,193.90514216040955,194.87416921268172,191.3342368191114,192.5010223388672,46482500,0.0,0.0,194.36844961983817,189.56623077392575,179.59335615370009,-0.0007698725124385,-0.0001540693935205,0.0658674696993468,0.0091562904911619,0.0092684016540159,65852214.28571428,0.7058608507578116,57.38828627614813,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-22 05:00:00+00:00,192.9953923922105,193.22282892375424,190.81013681243016,191.4330902099609,37149600,0.0,0.0,193.7525634765625,189.94296620686848,179.78301272922093,-0.0055476699080919,-0.0220246676527161,0.0627435659619719,0.0055551594620594,0.0093356646475684,61101557.14285714,0.6079975983777828,59.24612534123037,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-26 05:00:00+00:00,191.4429660781885,191.71983089218512,190.67169765519787,190.8892364501953,28919300,0.0,0.0,193.0377938406808,190.1621520996094,179.9948255750868,-0.0028409600407593,-0.0255414795693946,0.0356760144314431,0.0052921044325331,0.0084726127587391,55685514.28571428,0.5193325476284419,49.03179957283955,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-27 05:00:00+00:00,190.33552729492325,191.3342172608312,188.95118798803827,190.98812866210932,48087700,0.0,0.0,192.4134281703404,190.43737030029297,180.202360534668,0.0005180607023897,-0.0223719750024741,0.0451840119871431,0.0055261614034253,0.0082706092706726,44192557.14285714,1.0881402459819511,52.29149851438998,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-28 05:00:00+00:00,191.9670750871828,192.48125917871985,191.0079306668944,191.4133453369141,34049900,0.0,0.0,192.08712550571985,190.6397466023763,180.3998074001736,0.0022264036921217,-0.0117921969926791,0.0327572121759076,0.0052978312588587,0.0079134558085219,41092271.42857143,0.8286205365694419,47.92052680361724,1,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2023-12-29 05:00:00+00:00,191.72972215657148,192.2241257878035,189.58401220758475,190.37506103515625,42672100,0.0,0.0,191.46417454310827,190.78872629801432,180.57046644422743,-0.0054243046634513,-0.0223926909153594,0.0240411756411165,0.0044011136061852,0.0079925795641075,41371985.71428572,1.0314249911689726,40.185214608685904,0,1,1,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2024-01-02 05:00:00+00:00,185.0552730997862,186.3308429174033,181.8317668564464,183.5621795654297,82488700,0.0,0.0,190.16600908551897,190.6545776367188,180.62274475097652,-0.0357866278948608,-0.0471694235151856,-0.0214538724700614,0.0131069433693833,0.0102692732449516,45692828.571428575,1.8052876693998243,31.663523069402075,0,1,0,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2024-01-03 05:00:00+00:00,182.1580811288092,183.79950485996184,181.37691491631995,182.187744140625,58414500,0.0,0.0,188.69268362862724,190.47527313232425,180.71176011827257,-0.0074875741182555,-0.0535751866298523,-0.0286784913877152,0.0128346366819179,0.0103434231978299,47397400.0,1.2324410199715596,24.38793807296308,0,1,0,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
2024-01-04 05:00:00+00:00,180.11123597031312,181.04071720671112,178.85546161628733,179.87393188476562,71983600,0.0,0.0,187.0413752964565,190.16083221435548,180.75059814453124,-0.0127001531676763,-0.0603822375354092,-0.049830273549998,0.0129133231012227,0.0103746839103079,52373685.71428572,1.3744230335953878,8.867487559846381,0,0,0,4532958920704,37.319225,451442016256,0.27152002,79.548,0.32275,0.218,0.166,1.07,1.4147099,27.152002,32.275,16.6,21.8,1,1,0,0.0,AAPL
